date,AAPL,Return,42d,252d,Mov_Vol
1995-02-02,10.29,0.03661962854917665,9.943333333333333,8.605833333333333,0.015543377390459676
1995-02-03,10.01,-0.02758795651882894,9.962857142857143,8.61313492063492,0.012795085439170758
1995-02-06,10.01,0.0,9.980238095238096,8.620436507936509,0.012795085439170756
1995-02-07,10.09,0.007960241038388324,10.004999999999999,8.625039682539681,0.0076933685444008065
1995-02-08,10.46,0.036013624271259245,10.042857142857143,8.631825396825397,0.011244742814686959
1995-02-09,10.78,0.030134106844074204,10.086190476190476,8.639404761904762,0.012284964724625579
1995-02-10,10.81,0.0027790661702660284,10.128809523809524,8.64686507936508,0.012035348646445048
1995-02-13,10.84,0.002771364360383192,10.172857142857143,8.653968253968255,0.011369060371427741
1995-02-14,10.64,-0.0186225120980018,10.203333333333333,8.660277777777777,0.010195952376222873
1995-02-15,10.55,-0.008494623991422857,10.23595238095238,8.66611111111111,0.009452366559759007
1995-02-16,10.7,0.014117881545784803,10.27142857142857,8.672896825396826,0.010969215200241453
1995-02-17,10.53,-0.016015415321976322,10.291904761904762,8.67876984126984,0.009541307970545362
1995-02-21,10.16,-0.035769883995548195,10.307142857142857,8.68388888888889,0.008553565689828624
1995-02-22,10.12,-0.003944778291016452,10.322142857142856,8.687896825396825,0.006623257456067393
1995-02-23,9.96,-0.015936592262812414,10.331904761904761,8.691269841269841,0.005619346506704589
1995-02-24,9.67,-0.029548762131304054,10.333333333333334,8.694087301587302,0.00480380765943811
1995-02-27,9.48,-0.019843993198272434,10.328809523809523,8.696746031746033,0.004617269205178914
1995-02-28,9.79,0.03217714027548846,10.331666666666667,8.70015873015873,0.005791994462309842
1995-03-01,9.91,0.012182891799477777,10.335238095238095,8.704285714285714,0.00698412530036044
1995-03-02,9.91,0.0,10.341666666666667,8.709007936507936,0.00805852449082057
1995-03-03,9.98,0.0070387419814760535,10.353333333333333,8.713888888888887,0.00828557275985529
1995-03-06,9.85,-0.013111635139375162,10.356190476190475,8.717301587301588,0.005755051272733285
1995-03-07,9.5,-0.036179656577502356,10.353571428571428,8.718214285714287,0.001543885280413933
1995-03-08,9.81,0.03211047497077671,10.34,8.721230158730158,0.005079686031475485
1995-03-09,9.85,0.004069181606725749,10.332142857142859,8.723928571428573,0.004506229076057782
1995-03-10,9.79,-0.006109998641578585,10.308095238095238,8.726626984126984,0.0045348646947965835
1995-03-13,9.45,-0.03534671503676763,10.257857142857144,8.72797619047619,0.0023082309412167153
1995-03-14,8.67,-0.08614595071320083,10.197142857142856,8.725357142857142,-0.00462163770268098
1995-03-15,8.67,0.0,10.13952380952381,8.72325396825397,-0.003737734345023636
1995-03-16,8.74,0.008041398874993657,10.085714285714285,8.722261904761904,-0.0017766005128134524
1995-03-17,8.71,-0.0034383988030325975,10.028333333333332,8.721388888888889,-0.0015713623523922872
1995-03-20,8.74,0.0034383988030324874,9.967857142857142,8.720753968253968,-0.0011427810690788306
1995-03-21,8.98,0.027089692646664273,9.911666666666667,8.721944444444446,0.002140435087993769
1995-03-22,9.43,0.04889621433125789,9.885238095238096,8.725396825396825,0.0060975689644319105
1995-03-23,9.2,-0.02469261259037152,9.855714285714285,8.727817460317462,0.004321692907664429
1995-03-24,9.36,0.017241806434506173,9.83357142857143,8.731349206349206,0.006294039643086855
1995-03-27,9.22,-0.015070252920998053,9.811904761904762,8.736150793650795,0.008862276403926665
1995-03-28,8.52,-0.0789586967272782,9.78238095238095,8.737698412698412,0.0029516138500719075
1995-03-29,8.52,0.0,9.750476190476192,8.739722222222222,0.003888346037589819
1995-03-30,8.77,0.028920465542867233,9.723095238095238,8.74297619047619,0.00618380604577379
1995-03-31,8.74,-0.0034266167166475555,9.693571428571428,8.745396825396824,0.004557575372835082
1995-04-03,8.8,0.006841531816716784,9.666904761904764,8.748055555555556,0.0049885513674486175
1995-04-04,8.4,-0.04652001563489293,9.621904761904762,8.74888888888889,0.0015948719920884816
1995-04-05,8.61,0.024692612590371414,9.588571428571429,8.750555555555556,0.0031503603762452715
1995-04-06,9.11,0.05644839283222749,9.567142857142859,8.754285714285714,0.006860294713800014
1995-04-07,9.11,0.0,9.543809523809523,8.757936507936508,0.0067062748844203945
1995-04-10,9.08,-0.0032985186586649367,9.510952380952382,8.761468253968253,0.006498487739998161
1995-04-11,9.36,0.03037109787629877,9.477142857142857,8.767539682539683,0.011243358344651792
1995-04-12,9.67,0.03258301897570238,9.45,8.775079365079366,0.013780467837295437
1995-04-13,9.48,-0.019843993198272434,9.417619047619048,8.782103174603176,0.013018742403302112
1995-04-17,9.51,0.003159560290368518,9.390714285714287,8.79047619047619,0.015802938803435324
1995-04-18,9.29,-0.02340532373155187,9.360714285714286,8.798571428571428,0.015618568213011646
1995-04-19,9.02,-0.029494218751214798,9.320714285714287,8.806230158730159,0.015166391018664328
1995-04-20,9.33,0.033790680784720216,9.292142857142856,8.815833333333332,0.018914940835139317
1995-04-21,9.7,0.038890870650084584,9.281190476190476,8.825555555555555,0.018339114452749522
1995-04-24,9.67,-0.0030975760441341693,9.270476190476192,8.835039682539684,0.017883858173501476
1995-04-25,9.36,-0.03258301897570232,9.256190476190476,8.842103174603174,0.013287472758878078
1995-04-26,9.48,0.012739025777429932,9.251666666666669,8.849404761904761,0.013593285215814785
1995-04-27,9.39,-0.009539023046758835,9.24952380952381,8.857301587301587,0.01500300324360513
1995-04-28,9.48,0.00953902304675891,9.242142857142856,8.865793650793652,0.016116749936055014
1995-05-01,9.48,0.0,9.231904761904762,8.873333333333335,0.014089955952980956
1995-05-02,9.45,-0.0031695747612791787,9.22095238095238,8.881468253968254,0.015404240771035275
1995-05-03,9.45,0.0,9.208333333333334,8.886944444444444,0.009944324608515702
1995-05-04,9.54,0.009478743954543739,9.200952380952382,8.892896825396825,0.010776044442393667
1995-05-05,9.64,0.01042762316225916,9.204285714285714,8.899801587301587,0.012539497339061552
1995-05-08,10.04,0.04065600564112875,9.209761904761905,8.909325396825396,0.017208691657369747
1995-05-09,10.22,0.01776947051197544,9.218571428571428,8.919801587301587,0.01882473382082121
1995-05-10,10.27,0.0048804391649083486,9.23,8.931190476190476,0.020646121850763602
1995-05-11,10.16,-0.010768581790131009,9.246904761904762,8.942698412698414,0.021170962661793063
1995-05-12,10.81,0.06201318950078118,9.297857142857143,8.956468253968255,0.02438707343138504
1995-05-15,10.81,0.0,9.348809523809523,8.970714285714285,0.025425460880018465
1995-05-16,10.84,0.002771364360383192,9.398809523809524,8.985238095238094,0.025950008429780094
1995-05-17,10.91,0.006436803833479268,9.451190476190476,8.998809523809525,0.02369276613054715
1995-05-18,10.75,-0.014774045271307656,9.49904761904762,9.010277777777778,0.019724652302169975
1995-05-19,10.6,-0.014051753455650415,9.537619047619048,9.02218253968254,0.02095849248531366
1995-05-22,10.94,0.031571795875813574,9.573571428571428,9.035992063492063,0.02411856707626506
1995-05-23,10.88,-0.0054995555660384355,9.613571428571428,9.049325396825399,0.023267499476196406
1995-05-24,10.78,-0.009233675946945552,9.647380952380953,9.061785714285714,0.021688543997727766
1995-05-25,10.75,-0.002786810907179284,9.683809523809524,9.07484126984127,0.02301490814285901
1995-05-26,10.61,-0.013108801947780134,9.733571428571429,9.087777777777777,0.023124914642452088
1995-05-30,10.44,-0.016152370171399113,9.779285714285713,9.100714285714286,0.023581531002103865
1995-05-31,10.33,-0.01059229932294546,9.816428571428572,9.114166666666666,0.025055926896166966
1995-06-01,10.49,0.015370139276658718,9.858095238095236,9.129126984126984,0.028053421978270703
1995-06-02,10.47,-0.0019083975257602518,9.897857142857143,9.143769841269842,0.02737325317972367
1995-06-05,10.81,0.0319576067686715,9.955238095238096,9.16,0.029946344234244207
1995-06-06,10.94,0.011954165342718174,10.010714285714286,9.176626984126985,0.03041878817118147
1995-06-07,10.72,-0.02031464135117914,10.04904761904762,9.193730158730158,0.03239482376640771
1995-06-08,10.67,-0.004675090328994014,10.086190476190476,9.209761904761905,0.029974551974830618
1995-06-09,10.81,0.013035566337454944,10.127380952380951,9.226825396825395,0.03194632423877743
1995-06-12,10.98,0.015603804430267681,10.165952380952382,9.244087301587301,0.03177866275475365
1995-06-13,10.94,-0.003649639087549504,10.196190476190477,9.26111111111111,0.03135901575759247
1995-06-14,10.84,-0.00918280098233498,10.228571428571428,9.27702380952381,0.029098119218351388
1995-06-15,10.84,0.0,10.260238095238096,9.294325396825394,0.03241187002318097
1995-06-16,10.91,0.006436803833479268,10.298809523809524,9.311785714285715,0.03252638431190635
1995-06-19,11.03,0.010939033420431577,10.346666666666668,9.329126984126985,0.031780471744975045
1995-06-20,11.78,0.06578434495802957,10.405,9.350515873015873,0.03853151952692257
1995-06-21,12.27,0.04075408049937953,10.466190476190476,9.373611111111112,0.040510051292788826
1995-06-22,12.21,-0.0049019706002066685,10.526666666666667,9.397579365079364,0.042997014833483595
1995-06-23,12.12,-0.007398307481445036,10.592380952380953,9.420714285714286,0.041317558657525635
1995-06-26,11.96,-0.01328923211868254,10.651428571428571,9.442579365079366,0.038898063669883236
1995-06-27,11.53,-0.036615414241518165,10.702380952380953,9.462261904761906,0.03543029532117642
1995-06-28,11.59,0.005190323070692638,10.752619047619048,9.482817460317461,0.037310346336668125
1995-06-29,11.74,0.012859157048290179,10.806428571428572,9.503571428571428,0.037145237077113785
1995-06-30,11.54,-0.017182553319997015,10.856190476190477,9.524285714285714,0.03792873820019743
1995-07-03,11.67,0.011202185218511239,10.90904761904762,9.544761904761906,0.036768509297467236
1995-07-05,11.56,-0.009470583054233149,10.957142857142857,9.565198412698415,0.03714707865434101
1995-07-06,11.68,0.010327114155849524,11.005714285714285,9.585436507936507,0.03614872579942481
1995-07-07,12.09,0.03450068722662041,11.05452380952381,9.607023809523811,0.03765545458102869
1995-07-10,12.09,0.0,11.099047619047619,9.628690476190478,0.037845195925789964
1995-07-11,11.71,-0.03193548701707529,11.133333333333333,9.647499999999999,0.03268308896276103
1995-07-12,11.68,-0.0025652002095450637,11.16952380952381,9.664920634920636,0.02969379809106373
1995-07-13,11.84,0.013605652055778678,11.19404761904762,9.684007936507935,0.032838619503731084
1995-07-14,12.12,0.023373351185308804,11.225238095238096,9.704563492063492,0.03512267660927084
1995-07-17,12.18,0.004938281640582577,11.257142857142858,9.725238095238094,0.0351620372869134
1995-07-18,11.96,-0.01822751375926515,11.282142857142858,9.745714285714286,0.03556930023235535
1995-07-19,11.31,-0.055880458394456614,11.29547619047619,9.764642857142857,0.03450501453457469
1995-07-20,11.7,0.0339015516756812,11.321666666666667,9.783769841269843,0.03344797799891027
1995-07-21,10.87,-0.07358214067059232,11.32,9.79670634920635,0.022460131190237664
1995-07-24,11.28,0.03702454493679483,11.32952380952381,9.810595238095239,0.023400719632144868
1995-07-25,11.37,0.00794706169253172,11.343571428571428,9.82515873015873,0.024552444849523486
1995-07-26,11.28,-0.007947061692531834,11.356190476190477,9.839642857142858,0.02462711940830151
1995-07-27,11.63,0.030556720460660436,11.380476190476191,9.854722222222222,0.024922061197598048
1995-07-28,11.31,-0.02790067640254401,11.401190476190477,9.866785714285713,0.019720471571612205
1995-07-31,11.18,-0.011560822401076084,11.42142857142857,9.87861111111111,0.019527680232098388
1995-08-01,10.81,-0.03365483607583613,11.42904761904762,9.889761904761905,0.01896311321931929
1995-08-02,11.03,0.020147201614293984,11.442380952380953,9.90123015873016,0.019139406135183886
1995-08-03,11.18,0.013507634461542002,11.451190476190476,9.913174603174603,0.01975856898966777
1995-08-04,11.0,-0.016231194928582552,11.452619047619047,9.92440476190476,0.01873609981675248
1995-08-07,10.78,-0.020202707317519466,11.45404761904762,9.934285714285714,0.016544928418837077
1995-08-08,10.56,-0.020619287202735592,11.451428571428572,9.943412698412697,0.01547441299048787
1995-08-09,10.72,0.015037877364540502,11.449285714285715,9.952222222222222,0.014617460528506486
1995-08-10,10.63,-0.008430963288799408,11.44095238095238,9.96095238095238,0.014607282461403394
1995-08-11,10.7,0.006563549114003847,11.435238095238095,9.969563492063491,0.01427788387973828
1995-08-14,10.78,0.007448824012990695,11.433809523809524,9.978492063492062,0.014747115686839696
1995-08-15,10.95,0.01564689078165862,11.436428571428571,9.987976190476191,0.015511615741502326
1995-08-16,11.09,0.012704345099765861,11.440714285714286,9.997738095238095,0.015798870640769812
1995-08-17,11.12,0.002701487460160518,11.442857142857141,10.008015873015873,0.016703253389056958
1995-08-18,11.19,0.006275233501397619,11.428809523809523,10.01829365079365,0.01658371530507675
1995-08-21,11.0,-0.01712524952546326,11.39857142857143,10.02781746031746,0.015504925986402875
1995-08-22,11.15,0.013544225107757253,11.373333333333333,10.03781746031746,0.01613876757422227
1995-08-23,11.34,0.01689680039347821,11.354761904761904,10.048690476190476,0.017422530346642023
1995-08-24,11.4,0.005277057100843819,11.341428571428573,10.059642857142858,0.017462637262062666
1995-08-25,11.15,-0.022173857494321967,11.332380952380952,10.068928571428573,0.014838384908724939
1995-08-28,10.72,-0.03932834226347177,11.311666666666667,10.07686507936508,0.013007768143728816
1995-08-29,10.75,0.002794598931015925,11.288095238095238,10.084087301587301,0.011684731347043361
1995-08-30,10.81,0.0055658770774451765,11.270714285714286,10.091587301587301,0.01210593025476461
1995-08-31,10.72,-0.008360476008460944,11.248095238095239,10.099880952380953,0.013661314881232348
1995-09-01,10.7,-0.0018674141747955844,11.227619047619047,10.107738095238096,0.012890132107984394
1995-09-05,10.84,0.012999254543639817,11.207619047619048,10.115992063492063,0.013420705249975271
1995-09-06,10.9,0.005519793223597902,11.179285714285713,10.123928571428571,0.012769624998972297
1995-09-07,11.15,0.02267670867102972,11.156904761904762,10.132857142857143,0.014198123372710552
1995-09-08,11.15,0.0,11.143571428571429,10.142142857142858,0.014838384908724953
1995-09-11,11.03,-0.010820664640716762,11.128095238095238,10.150952380952383,0.014156747107301937
1995-09-12,10.7,-0.030375091797550668,11.100952380952382,10.158412698412699,0.012171833802689812
1995-09-13,10.56,-0.013170463189745008,11.063809523809525,10.165952380952382,0.012495414495574626
1995-09-14,9.97,-0.057492694304368486,11.011190476190476,10.170317460317461,0.007364372403619158
1995-09-15,8.94,-0.10904499478832436,10.939285714285713,10.170198412698412,-0.0002110356373550955
1995-09-18,9.14,0.02212479628063598,10.887619047619047,10.171746031746032,0.002746962958698602
1995-09-19,9.16,0.0021857932199802256,10.827142857142857,10.174285714285714,0.004562650915193223
1995-09-20,9.13,-0.003280484079161724,10.785714285714286,10.177142857142858,0.005174599509692646
1995-09-21,9.22,0.009809342961625441,10.736666666666668,10.180595238095238,0.006243563551069231
1995-09-22,9.24,0.002166848085090293,10.685952380952381,10.184087301587303,0.006304665278405163
1995-09-25,9.35,0.011834457647002798,10.64,10.188015873015873,0.007050166036388402
1995-09-26,9.32,-0.0032137146030957833,10.584999999999999,10.191865079365082,0.006923117917087638
1995-09-27,9.03,-0.031610261268605895,10.530714285714286,10.19456349206349,0.0049318586267422014
1995-09-28,9.41,0.0412205861683942,10.488571428571428,10.198531746031746,0.007077477963919967
1995-09-29,9.28,-0.013911406799179134,10.452142857142857,10.202420634920635,0.007030519177975289
1995-10-02,9.38,0.010718216220024328,10.412857142857144,10.207261904761905,0.008777317395592805
1995-10-03,9.38,0.0,10.370000000000001,10.211468253968254,0.007554092964288255
1995-10-04,9.07,-0.03360749889108807,10.324047619047619,10.210436507936507,-0.0017803859477149408
1995-10-05,9.1,0.0033021493957590318,10.284047619047621,10.21111111111111,0.00118794351252469
1995-10-06,8.89,-0.023347363996991062,10.244285714285715,10.210198412698414,-0.001609042294439247
1995-10-09,8.68,-0.02390552085355448,10.195714285714287,10.206626984126984,-0.006214747829720301
1995-10-10,8.65,-0.0034622077284707496,10.14857142857143,10.202182539682541,-0.007669979197825052
1995-10-11,8.69,0.004613618333512715,10.100714285714286,10.19547619047619,-0.011194547884959471
1995-10-12,8.8,0.012578782206860185,10.053571428571429,10.19015873015873,-0.008928546186870202
1995-10-13,8.97,0.019133954586543933,10.006428571428572,10.185515873015873,-0.007723220343222608
1995-10-16,9.0,0.0033389012655146303,9.956666666666667,10.18234126984127,-0.005364437691994097
1995-10-17,9.13,0.014341117270657754,9.909285714285716,10.178214285714285,-0.006795581718914689
1995-10-18,9.32,0.020596934090622694,9.864761904761906,10.17484126984127,-0.005498096829053357
1995-10-19,8.66,-0.07344790612315602,9.80904761904762,10.169126984126983,-0.009689793382418287
1995-10-20,8.76,0.011481182373956232,9.752142857142857,10.16218253968254,-0.011473192206871563
1995-10-23,8.76,0.0,9.690714285714286,10.15563492063492,-0.010870949772495057
1995-10-24,8.76,0.0,9.627857142857144,10.148690476190476,-0.011473192206871556
1995-10-25,8.66,-0.011481182373956254,9.568571428571428,10.140753968253968,-0.013089142536715236
1995-10-26,8.69,0.003458216702956889,9.520238095238096,10.133412698412698,-0.012158147229532693
1995-10-27,8.66,-0.0034582167029568295,9.470476190476191,10.1265873015873,-0.011412395060573599
1995-10-30,8.79,0.014899989122741797,9.422380952380953,10.119246031746032,-0.012032232672916103
1995-10-31,9.05,0.02915004601474919,9.382619047619048,10.11297619047619,-0.010136719575587034
1995-11-01,9.13,0.00880093689504228,9.345238095238095,10.10873015873016,-0.0069811314225369046
1995-11-02,9.13,0.0,9.30452380952381,10.10436507936508,-0.007166136192324345
1995-11-03,9.1,-0.0032912810840728442,9.261666666666667,10.100992063492065,-0.005625253922786164
1995-11-06,9.5,0.04301738508369086,9.222380952380954,10.098849206349206,-0.0034826475329132927
1995-11-07,9.88,0.03922071315328133,9.192142857142857,10.096746031746033,-0.0032917159578687238
1995-11-08,9.69,-0.01941808585710174,9.160238095238096,10.09448412698413,-0.003600641627509886
1995-11-09,9.81,0.012307847674596993,9.13904761904762,10.093015873015874,-0.0023322132475990494
1995-11-10,9.91,0.010142074764624896,9.123571428571429,10.092103174603174,-0.0014453140855925667
1995-11-13,10.19,0.027862498892736662,9.128809523809524,10.090992063492065,-0.0017075916857371082
1995-11-14,10.34,0.014613021845649625,9.162142857142857,10.09154761904762,0.0008587446555696206
1995-11-15,10.22,-0.011673284304724621,9.187857142857144,10.092063492063492,0.0008064344745544896
1995-11-16,9.95,-0.026774033605057115,9.206666666666667,10.092420634920634,0.0005723882990538047
1995-11-17,10.0,0.005012541823544414,9.227380952380953,10.092857142857142,0.0006967741899480055
1995-11-20,9.63,-0.03770186718401142,9.237142857142858,10.093690476190476,0.0013889020943098037
1995-11-21,9.66,0.00311042241439233,9.247142857142858,10.095357142857141,0.0028001978357361152
1995-11-22,9.66,0.0,9.254523809523809,10.0975,0.00362366157252581
1995-11-24,10.05,0.039578986280658146,9.271904761904763,10.100357142857142,0.004682829872366271
1995-11-27,9.85,-0.02010117932108738,9.291428571428572,10.102341269841272,0.0032816835848944923
1995-11-28,10.0,0.015113637810048106,9.305476190476192,10.10452380952381,0.0035635971813763154
1995-11-29,9.81,-0.019182819416773873,9.318095238095239,10.106904761904762,0.00397570896945347
1995-11-30,9.53,-0.028957555911161073,9.321666666666667,10.10920634920635,0.003955472881921606
1995-12-01,9.41,-0.012671764068822448,9.322380952380952,10.110674603174605,0.002526930568861279
1995-12-04,9.88,0.04873955816248829,9.341666666666667,10.113412698412699,0.0045605555776297635
1995-12-05,9.88,0.0,9.360238095238097,10.11579365079365,0.003946639825876052
1995-12-06,9.69,-0.01941808585710174,9.379285714285714,10.118333333333334,0.004304364504774386
1995-12-07,9.64,-0.005173317280220528,9.402142857142858,10.121388888888887,0.005244024759799396
1995-12-08,9.85,0.021550346561543192,9.430714285714286,10.124920634920635,0.0059656166348109356
1995-12-11,9.66,-0.019477806959570874,9.453809523809523,10.127460317460317,0.00431820089963482
1995-12-12,9.5,-0.01670184961793147,9.470476190476191,10.129484126984128,0.003475947134071584
1995-12-13,9.6,0.010471299867295437,9.485476190476192,10.130436507936507,0.0015948719920885182
1995-12-14,9.56,-0.0041753714104805105,9.498809523809525,10.131944444444445,0.0025550727475963917
1995-12-15,8.81,-0.08170028711522172,9.491190476190477,10.130357142857143,-0.002797088936101382
1995-12-18,8.06,-0.08897388342955119,9.461190476190477,10.123968253968252,-0.011472151104115334
1995-12-19,8.19,0.01600034134644112,9.450000000000001,10.118690476190476,-0.009479408886553358
1995-12-20,8.16,-0.00366972888896229,9.435714285714287,10.1134126984127,-0.009511755886652318
1995-12-21,8.12,-0.004914014802429152,9.42047619047619,10.107738095238096,-0.010218332541981675
1995-12-22,8.06,-0.007416597655049483,9.403809523809523,10.101587301587301,-0.011080070509530053
1995-12-26,8.02,-0.004975134640113955,9.388571428571428,10.095039682539682,-0.011785555127848768
1995-12-27,8.1,0.009925639799969998,9.37452380952381,10.088809523809525,-0.011160298591802922
1995-12-28,8.0,-0.012422519998557096,9.358809523809523,10.081825396825396,-0.012526426672174736
1995-12-29,7.97,-0.003757048877712288,9.339285714285715,10.075198412698414,-0.011983780374264976
1996-01-02,8.03,0.007500035156546583,9.315000000000001,10.06940476190476,-0.010523418178958705
1996-01-03,8.03,0.0,9.288809523809524,10.06265873015873,-0.012096713161473371
1996-01-04,7.89,-0.01758839310088739,9.259285714285715,10.055833333333334,-0.01242294185018378
1996-01-05,8.56,0.08150405529586795,9.246428571428572,10.04861111111111,-0.012144041831512905
1996-01-08,8.66,0.011614532420693083,9.22642857142857,10.042579365079366,-0.010186790665204497
1996-01-09,8.19,-0.0558008247093658,9.186190476190475,10.032222222222222,-0.017426192899556426
1996-01-10,8.56,0.044186292288672734,9.159285714285714,10.02031746031746,-0.01892661338665811
1996-01-11,8.75,0.021953510215872208,9.13404761904762,10.010515873015871,-0.01566311231931179
1996-01-12,8.47,-0.03252319170555995,9.099761904761905,10.000119047619048,-0.016977741607283173
1996-01-15,8.53,0.007058852839624607,9.060238095238095,9.99031746031746,-0.01601976662427727
1996-01-16,8.64,0.01281322131237664,9.019761904761905,9.98047619047619,-0.015896096315576373
1996-01-17,8.5,-0.0163364193196935,8.978809523809524,9.969444444444445,-0.01782512471915979
1996-01-18,7.99,-0.06187540371808741,8.932142857142857,9.956150793650792,-0.022057095657296882
1996-01-19,7.47,-0.0672957606334574,8.871904761904762,9.943968253968254,-0.02168776171622103
1996-01-22,7.62,0.019881370553828995,8.824047619047619,9.932777777777778,-0.019834833016942485
1996-01-23,7.91,0.037351412081007604,8.782380952380953,9.923333333333332,-0.016570262856674886
1996-01-24,8.06,0.018785774738974383,8.744285714285715,9.915119047619047,-0.014399675483865726
1996-01-25,7.56,-0.06404236632709544,8.684999999999999,9.906388888888888,-0.016090023853551016
1996-01-26,7.66,0.013140793561058328,8.632857142857144,9.89765873015873,-0.015904378704969403
1996-01-29,7.28,-0.05088112154390536,8.568095238095239,9.887182539682538,-0.019491757583449364
1996-01-30,6.83,-0.0638061886258959,8.497142857142858,9.874682539682539,-0.0238910346029504
1996-01-31,6.91,0.011644964196879834,8.434761904761904,9.862738095238097,-0.022777605867254216
1996-02-01,7.09,0.025715702764457515,8.37952380952381,9.85003968253968,-0.0234644886277464
1996-02-02,7.31,0.03055793321765096,8.318333333333335,9.839325396825398,-0.019801641865762852
1996-02-05,7.31,0.0,8.257142857142856,9.82861111111111,-0.019801641865762852
1996-02-06,7.41,0.013587165546308356,8.202857142857143,9.817976190476191,-0.019447178939713074
1996-02-07,7.06,-0.04838538780284493,8.141428571428571,9.804484126984127,-0.02476381695989444
1996-02-08,6.97,-0.012829826732718139,8.072857142857144,9.78936507936508,-0.027470290378687066
1996-02-09,6.94,-0.004313450253719242,8.008095238095239,9.774007936507935,-0.02791707691743721
1996-02-12,7.09,0.021383566025322827,7.950714285714286,9.759126984126983,-0.026744618418465486
1996-02-13,7.03,-0.008498634721462582,7.88952380952381,9.744801587301588,-0.0261068740888932
1996-02-14,6.91,-0.017217068042994967,7.826428571428571,9.730357142857143,-0.02665633641711069
1996-02-15,7.0,0.012940511275734732,7.783333333333333,9.715674603174604,-0.026730503772720057
1996-02-16,6.88,-0.017291497110060994,7.755238095238096,9.701190476190478,-0.026810889369478407
1996-02-20,7.25,0.0523828169213311,7.732857142857142,9.689642857142857,-0.021257791178413688
1996-02-21,7.41,0.021828970441412198,7.715000000000001,9.678888888888888,-0.019634197618892915
1996-02-22,7.47,0.008064559836730274,7.699523809523809,9.669007936507937,-0.01812226715140659
1996-02-23,7.47,0.0,7.685476190476191,9.660277777777777,-0.016260870100234366
1996-02-26,7.38,-0.012121360532344737,7.670238095238096,9.651944444444444,-0.015774389969264162
1996-02-27,7.16,-0.03026365763982682,7.647857142857142,9.641507936507937,-0.019707790515653797
1996-02-28,6.94,-0.03120820645384105,7.622619047619047,9.629722222222222,-0.022441172779755002
1996-02-29,6.88,-0.008683122573460881,7.5966666666666685,9.617698412698413,-0.02298815808768045
1996-03-01,6.72,-0.02353049741019416,7.565476190476191,9.604761904761904,-0.02491383916384137
1996-03-04,6.56,-0.02409755157906053,7.530476190476191,9.591706349206348,-0.025605886850116222
1996-03-05,6.66,0.015128881596300218,7.501190476190477,9.580436507936508,-0.0223737527514937
1996-03-06,6.55,-0.016654434905137235,7.453333333333332,9.567499999999999,-0.025445653328592416
1996-03-07,6.45,-0.015384918839479343,7.400714285714287,9.554007936507936,-0.026671146465762165
1996-03-08,6.5,0.0077220460939103185,7.3604761904761915,9.540952380952382,-0.025799809549247307
1996-03-11,6.47,-0.004626068388782303,7.310714285714286,9.529126984126984,-0.023864590712445895
1996-03-12,6.45,-0.0030959777051280096,7.255952380952381,9.52031746031746,-0.01863293416554143
1996-03-13,6.44,-0.001551590691418833,7.207619047619047,9.511468253968253,-0.01873067519187612
1996-03-14,6.41,-0.004669269183683612,7.1571428571428575,9.502222222222224,-0.019531372017608316
1996-03-15,6.47,0.009316837580230539,7.105476190476191,9.493333333333334,-0.018727867651323622
1996-03-18,6.53,0.009230834775530522,7.05857142857143,9.484563492063492,-0.018362978483026135
1996-03-19,6.44,-0.013878403172077404,7.021666666666667,9.474484126984127,-0.020943725940746512
1996-03-20,6.31,-0.02039286356314058,6.994047619047619,9.462103174603175,-0.025308527576021776
1996-03-21,6.28,-0.004765696073014345,6.962142857142856,9.450515873015872,-0.024053249825991482
1996-03-22,6.34,0.009508787969027136,6.924761904761906,9.438531746031748,-0.024540384200837383
1996-03-25,6.0,-0.055119299221079554,6.875714285714286,9.425753968253968,-0.027063236980726123
1996-03-26,5.97,-0.005012541823544286,6.837857142857143,9.41563492063492,-0.02240506706918471
1996-03-27,6.31,0.05538874914861102,6.805714285714285,9.406865079365078,-0.018915903838752204
1996-03-28,6.05,-0.04207740451037163,6.776428571428572,9.396071428571428,-0.023388349261993877
1996-03-29,6.14,0.014766470116300995,6.760000000000001,9.385753968253969,-0.02224229251578946
1996-04-01,6.38,0.038343355197647436,6.7473809523809525,9.376150793650794,-0.020257864170288922
1996-04-02,6.25,-0.020586633608388322,6.727380952380953,9.367619047619048,-0.01862421465845646
1996-04-03,6.14,-0.017756721589259096,6.699523809523811,9.357817460317461,-0.021298271362255893
1996-04-04,6.03,-0.018077731419956916,6.669047619047619,9.345595238095239,-0.02599297590865541
1996-04-08,6.09,0.009901070982711537,6.637619047619048,9.333611111111113,-0.025369267062620823
1996-04-09,6.5,0.06515409517978579,6.6242857142857146,9.323373015873017,-0.02105715771002846
1996-04-10,6.5,0.0,6.613095238095239,9.31202380952381,-0.022970357043949615
1996-04-11,6.44,-0.009273636785329102,6.601190476190477,9.299206349206347,-0.0256070785167241
1996-04-12,6.38,-0.009360442759563808,6.5842857142857145,9.286904761904761,-0.02494667691391874
1996-04-15,6.44,0.009360442759563893,6.570238095238096,9.274722222222222,-0.024556058034808478
1996-04-16,6.47,0.0046475683965468756,6.5597619047619045,9.263531746031747,-0.022788891936544885
1996-04-17,6.31,-0.02504043195968744,6.543333333333333,9.252777777777778,-0.022508329740285698
1996-04-18,6.19,-0.01920058985661696,6.5269047619047615,9.240317460317462,-0.025846466020626093
