Date,High,Low,Open,Close,Volume,Adj Close
2016-12-05,27.50749969482422,27.0625,27.5,27.27750015258789,137298000.0,25.79555320739746
2016-12-06,27.59000015258789,27.297500610351562,27.375,27.487499237060547,104782000.0,25.9941463470459
2016-12-07,27.797500610351562,27.290000915527344,27.315000534057617,27.75749969482422,119994800.0,26.249473571777344
2016-12-08,28.107500076293945,27.649999618530273,27.71500015258789,28.030000686645508,108273200.0,26.50717544555664
2016-12-09,28.674999237060547,28.077499389648438,28.077499389648438,28.487499237060547,137610400.0,26.939817428588867
2016-12-12,28.75,28.122499465942383,28.322500228881836,28.325000762939453,105497600.0,26.786144256591797
2016-12-13,28.979999542236328,28.4375,28.459999084472656,28.797500610351562,174935200.0,27.23297691345215
2016-12-14,29.049999237060547,28.7450008392334,28.760000228881836,28.797500610351562,136127200.0,27.23297691345215
2016-12-15,29.1825008392334,28.8075008392334,28.844999313354492,28.954999923706055,186098000.0,27.38191795349121
2016-12-16,29.125,28.912500381469727,29.11750030517578,28.99250030517578,177404400.0,27.417383193969727
2016-12-19,29.344999313354492,28.9375,28.950000762939453,29.15999984741211,111117600.0,27.57577896118164
2016-12-20,29.375,29.170000076293945,29.184999465942383,29.237499237060547,85700000.0,27.649070739746094
2016-12-21,29.350000381469727,29.19499969482422,29.200000762939453,29.264999389648438,95132800.0,27.675073623657227
2016-12-22,29.127500534057617,28.90999984741211,29.087499618530273,29.072500228881836,104343600.0,27.4930362701416
2016-12-23,29.1299991607666,28.897499084472656,28.897499084472656,29.1299991607666,56998000.0,27.54741096496582
2016-12-27,29.450000762939453,29.122499465942383,29.1299991607666,29.315000534057617,73187600.0,27.722362518310547
2016-12-28,29.5049991607666,29.049999237060547,29.3799991607666,29.190000534057617,83623600.0,27.60415267944336
2016-12-29,29.27750015258789,29.100000381469727,29.112499237060547,29.1825008392334,60158000.0,27.597061157226562
2016-12-30,29.299999237060547,28.857500076293945,29.162500381469727,28.954999923706055,122345200.0,27.38191795349121
